input,label
"Organisational recovery uses secret communication paths, encrypted OOB channels, and isolated recovery networks accessible only to trained staff.",excellent
"Alternate routes for WAN, LAN, and inter-site connectivity are fully redundant. Continuous monitoring assures failover performance and path health.",excellent
"A documented catalogue of contingency measures includes alternate sites, alternate storage, redundant infrastructure, and fallback compute clusters.",excellent
Automated failover between environments is tested quarterly. All users are trained to switch communication methods during outages without delay.,excellent
Synchronous replication ensures data consistency across hot-standby storages. Pre-approved recovery procedures detail every step of activating contingency systems.,excellent
"Recovery readiness includes multiple contingency layers: cloud failover, cross-region replication, emergency workspace access, and pre-configured backup communication frameworks.",excellent
"The decision-making protocol is fully documented, regularly tested, and integrated with recovery and crisis management structures. Senior Responsible Officers and alternates are clearly defined, with 24/7 availability.",excellent
"A detailed authority matrix outlines precise recovery permissions for each role. Recovery Command structures include primary, secondary, and tertiary commanders ensuring uninterrupted decision continuity.",excellent
Decision pathways are validated through quarterly exercises. All stakeholders—including executives—participate in scenario-based simulations to confirm readiness and response timing.,excellent
"The organisation maintains an emergency governance structure with predefined escalation triggers, automated notifications, and clear approval checkpoints for all recovery actions.",excellent
"A comprehensive playbook lists every decision authority for technical, operational, legal, and communication steps. Alternates are fully trained and briefed for seamless transitions.",excellent
Real-time decision support tools assist SROs in choosing recovery options during incidents. Protocols integrate with business continuity and crisis communication plans.,excellent
"Cross-functional decision-making teams are pre-assigned, with clear authority over restoration sequencing, failover activation, and risk acceptance decisions.",excellent
All stakeholders—including vendors—are aligned with the decision-making framework. Response authority and escalation procedures are contractually documented and tested.,excellent
"Decision-making responsibilities are continuously reviewed and updated based on lessons learned, incident reports, and changes in organisational structure.",excellent
The protocol ensures that no single point of failure exists in decision authority. Redundant command roles and automated escalation ensure immediate approvals during emergencies.,excellent
"Cyber wargaming is embedded into recovery planning. The organisation runs regular, realistic, attacker-centric scenarios including nation-state threat, ransomware, and supply-chain compromise, and tracks recovery gaps rigorously.",excellent
"Recovery strategy is continuously stress-tested through red-team-led wargames. Attack scenarios are realistic and include advanced threat actors. Findings are captured, ranked, and remediated.",excellent
"A formal wargaming program exists with high-fidelity simulations, detailed threat models, key stakeholder involvement, and post-exercise reporting to senior leadership.",excellent
"The organisation uses live-fire tabletop and hybrid exercises. Scenario-based wargames uncover deep recovery gaps, and lessons learned directly shape recovery plan updates.",excellent
"Recovery capability is validated via repeated scenario-based cyber wargaming, covering multiple threat vectors, technology stacks, and business processes. Mitigation and remediation workflows are improved accordingly.",excellent
"Wargaming frameworks are maintained, updated, and integrated with threat intelligence. Recovery controls are validated against threat actor tactics, techniques, and procedures (TTPs).",excellent
"Realistic, adversarial cyber wargames are conducted multiple times a year. External recovery providers, business units, and IT teams actively participate. Results feed into recovery playbooks.",excellent
"Each wargame produces a detailed report with prioritized recovery gaps, recommended control improvements, and a roadmap for strengthening resilience. These insights are shared with all recovery stakeholders.",excellent
"Threat modelling for wargaming is data-driven, using real threat intelligence. Recovery measures are stress-tested for both common and highly targeted attack scenarios.",excellent
"Scenario-based cyber wargaming is institutionalized. Every recovery plan update is preceded by a wargame. Lessons from each exercise are captured, validated, and translated into playbook changes.",excellent
"The organisation uses a fully defined impact rating scheme aligned with industry standards (e.g., NCSC/NIST). Each impact level has clearly mapped and pre-approved recovery options.",excellent
"A comprehensive impact classification matrix is maintained and includes operational, financial, legal, and reputational consequences. Recovery actions are precisely defined for each impact tier.",excellent
Impact assessment is embedded within incident response and recovery workflows. All teams use the same data-driven impact rating to initiate recovery procedures.,excellent
The organisation maintains a detailed list of potential impacts mapped to step-by-step recovery options. These are regularly reviewed and validated in exercises.,excellent
"A multi-dimensional impact scheme is used, combining criticality, urgency, asset value, and business dependency. Recovery actions are automatically triggered based on the assigned impact.",excellent
"Impact classification is integrated with wargaming, testing, and recovery planning. Each exercise refines the mapping between impact levels and recovery strategies.",excellent
"The organisation maintains a living document of potential impacts, each with clearly defined technical and business recovery actions, escalation paths, and required resources.",excellent
"Impact scheme is consistently applied across all departments. Each impact level has pre-approved response timelines, communication protocols, and restoration priorities.",excellent
"Impact assessment is quantitative, risk-driven, and aligned with business continuity requirements. Recovery options are prioritized based on severity and cost-benefit analysis.",excellent
"The organisation uses a standardized impact scheme audited annually. Every potential impact scenario has a corresponding, validated recovery plan tested through simulations.",excellent
"A comprehensive, fully documented list of recovery processes exists, covering backup restoration, ISP failover, route switching, alternate site activation, and continuity operations.",excellent
"Recovery processes include automated failover paths, monitored restoration steps, and clearly defined escalation flows across all service tiers.",excellent
Each recovery process is mapped to specific incident types. Teams follow step-by-step procedures validated through regular exercises.,excellent
"Cyber security monitoring is embedded into every recovery workflow, providing real-time intelligence on service stability and potential reinfection.",excellent
"The organisation integrates SLA, OLA, and KPI measurement into recovery operations, using metrics to decide whether to operate at reduced capacity or suspend services.",excellent
"Recovery processes include coordinated notifications, escalation protocols, and regulatory disclosure workflows aligned with legal requirements.",excellent
"Alternate ISP, route, and site switching processes are automated and have been validated through multiple recovery simulations.",excellent
"The recovery process library is updated regularly, version-controlled, and reviewed after each exercise or real incident.",excellent
"Recovery workflows span technical, business, and communication domains, ensuring fully synchronized recovery across the organisation.",excellent
"All recovery processes are part of an integrated playbook with detailed instructions, responsible teams, expected timelines, fallback options, and validation checks.",excellent
"The organisation maintains a comprehensive list of planned response activities covering containment, eradication, communication, escalation, and monitoring.",excellent
"Each response activity is mapped to specific incident types, with detailed instructions, responsible roles, and required timelines.",excellent
"Planned responses include automated containment steps, predefined blocking rules, and coordinated restoration triggers.",excellent
"The response playbook integrates technical, business, legal, and communication actions ensuring consistent cross-team coordination.",excellent
"Response activities include forensic capture, evidence handling, and secure data preservation aligned with regulatory expectations.",excellent
All planned responses are regularly tested through simulations and updated after each exercise and real incident.,excellent
"The organisation defines structured escalation pathways, ensuring the right authority approves response and recovery actions.",excellent
"Planned responses include alternative workflows for system failure, network outage, and backup pathway activation.",excellent
"The response plan includes continuous monitoring during and after recovery, ensuring early detection of reinfection.",excellent
"All planned response activities are part of a unified, version-controlled cyber recovery playbook with step-by-step actions.",excellent
"Recovery operations are fully automated with orchestrated workflows covering infrastructure, databases, middleware, and user services. Dependency mapping updates dynamically as systems change.",excellent
"The organization maintains a mature cyber-resilience program, integrating incident response, recovery planning, business continuity, and crisis communication under unified governance.",excellent
"Backup architecture uses immutable stores, multi-region replication, continuous validation, and automated failover testing. All recovery events are logged with audit trails.",excellent
Recovery playbooks are deeply integrated into operational pipelines. Code changes automatically update relevant recovery procedures and trigger review cycles.,excellent
Operational teams run quarterly live-fire recovery simulations with cross-department participation. Metrics from simulations feed into leadership dashboards to track readiness.,excellent
"All recovery communication channels—email, messaging, satellite phones, and isolated management portals—are pretested and maintained with secure access controls.",excellent
"Detailed recovery plans exist for every customer-impacting service, including rollback steps, alternate procedures, vendor contacts, and expected recovery windows.",excellent
"External partners are fully incorporated into recovery scenarios. SLAs, escalation contacts, and joint testing schedules are aligned with the organization’s resilience strategy.",excellent
"A robust knowledge portal contains curated recovery guides, design decisions, lessons learned, dependency diagrams, and technical FAQs. All updates are peer-reviewed.",excellent
"Recovery culture is embedded across the enterprise. Teams proactively report gaps, propose improvements, and run micro-drills to strengthen readiness. Leadership reinforces resilience through continuous training.",excellent
"The organization uses automated restoration pipelines that rebuild servers, applications, and configurations exactly from version-controlled templates, ensuring perfect alignment with pre-incident baselines.",excellent
"Advanced validation tests compare real-time performance metrics before and after recovery, ensuring full functional, load, and stress compliance before user access is restored.",excellent
"Immutable backup chains provide guaranteed recovery points. Logs, snapshots, and system states are automatically checked for integrity before restoration begins.",excellent
"Automated configuration drift detection tools verify restored systems against golden images, ensuring full compliance across OS, middleware, and application layers.",excellent
"Post-restoration quality gates ensure systems pass operational health checks, security controls, and service-level benchmarks before they are released for production use.",excellent
"Machine-learning–driven anomaly detection is used to compare pre-incident and post-incident system behavior, identifying subtle performance deviations.",excellent
"Recovery teams maintain a detailed testing matrix covering integration tests, dependency mapping checks, and transaction validation to confirm full functional restoration.",excellent
Every restored system undergoes audit logging review to ensure that no hidden corruption or unauthorized activity persists after recovery.,excellent
"Critical applications are restored using IaC blueprints, and performance tests are orchestrated through continuous delivery pipelines, ensuring consistent results every time.",excellent
"A mature fix-restore-test culture exists. Detailed reviews, continuous improvement cycles, and automated benchmarking ensure recovery returns systems to optimal state, not just functioning state.",excellent
"A structured adaptation program continuously integrates new recovery TTPs, informed by global threat intelligence, red-team simulations, and industry research. Playbooks evolve monthly, incorporating advanced attacker behaviors and defensive countermeasures.",excellent
"Architectural designs emphasize adaptability, using container orchestration, multi-zone redundancy, auto-scaling, and distributed clustering to maintain service continuity even under advanced cyber-attacks.",excellent
"Recovery procedures are fully integrated into CI/CD pipelines. Any infrastructure code change automatically triggers updates to recovery playbooks, ensuring constant alignment with real-time architecture.",excellent
Dedicated resilience engineers evaluate new adversarial techniques and proactively redesign recovery flows to counter anticipated attack vectors before they materialize.,excellent
Recovery testing includes chaos-engineering-based fault injection and adversarial simulation to ensure systems adapt dynamically to unexpected disruptions.,excellent
The organization uses machine-learning-driven analytics to identify required updates to recovery TTPs based on patterns observed across global cyber events.,excellent
"Adaptation is embedded into governance processes. All incidents generate structured updates to controls, architecture, and playbooks, ensuring continuous learning and evolution.",excellent
"Modern recovery frameworks are used to build systems deliberately resilient to failure, including parallel execution paths, multi-threaded recovery actions, and automated fallback mechanisms.",excellent
"The organization regularly adopts emerging defensive technologies—such as zero-trust segmentation, self-healing infrastructure, and intelligent orchestration—into recovery practices.",excellent
"A culture of proactive adaptation ensures every team participates in improving recovery resilience. The enterprise evolves faster than adversaries, maintaining readiness against advanced, unpredictable threats.",excellent
"Recovery SLAs and OLAs are fully defined, version-controlled, and aligned across all business units. RTOs are validated through live simulations and adjusted based on performance data.",excellent
"The organisation uses data-driven modelling to set achievable RTOs, factoring in system complexity, backup architecture, dependency graphs, and threat scenarios.",excellent
All SLAs incorporate multiple service tiers with clearly defined downtime tolerances. OLAs between teams are measured continuously through real-time dashboards.,excellent
"RTOs are adaptable and recalculated dynamically based on infrastructure conditions, such as failover health, replication status, and workload distribution.",excellent
"Recovery objectives are tightly integrated into incident response playbooks, enabling precise decision-making about when recovery should start and when contingency plans must be activated.",excellent
"Advanced forecasting models estimate recovery feasibility for extreme scenarios like full SAN encryption, ensuring SLAs remain realistic and aligned with worst-case threats.",excellent
"Internal and external SLAs are synchronised with cloud providers, DR partners, and software vendors, ensuring end-to-end alignment of recovery expectations.",excellent
"The organisation conducts quarterly SLA/OLA audits, incorporating improvements from post-incident analysis, red-team exercises, and threat intelligence updates.",excellent
"Comprehensive OLA structures define cross-team dependencies, escalation paths, and coordinated recovery timelines, enabling highly predictable restoration outcomes.",excellent
"A mature SLA culture exists. Business leaders, IT teams, and security operations collaborate to set, validate, and refine RTOs that are both technologically feasible and strategically aligned.",excellent
"A fully automated, real-time asset intelligence platform tracks hardware, software, cloud workloads, and IAM dependencies. Recovery workflows adapt dynamically to system health and threat telemetry.",excellent
"Disaster recovery orchestration tools automate failover, failback, and validation. Quarterly simulations involve SOC, NOC, executives, and third-party providers, ensuring operational alignment.",excellent
"Immutable, encrypted backups are stored across multiple geographic zones and validated weekly using automated restore pipelines. Recovery reliability consistently exceeds 99%.",excellent
"All recovery documentation is version-controlled, peer-reviewed, and automatically updated when infrastructure changes. Lessons learned are continuously integrated.",excellent
"OOB communication capabilities include isolated VoIP, secure texting platforms, emergency radios, and private cloud-based communication hubs. Switching to OOB is practised regularly.",excellent
"Every application has a full resilience profile, including architecture diagrams, data flow maps, recovery tier classification, authentication details, and cross-region failover procedures.",excellent
"Third-party recovery SLAs are closely monitored using automated scripts that pull availability, response time, and escalation metrics from vendor dashboards.",excellent
All systems adhere to automated hardening baselines enforced through configuration-as-code. Any deviation triggers alerts and is auto-remediated.,excellent
"Advanced monitoring correlates backup health, configuration drift, dependency availability, and incident telemetry to produce a real-time recovery readiness index.",excellent
"Recovery excellence is embedded culturally. Teams run scenario-based exercises monthly, track performance analytics, and implement measurable improvements after each drill.",excellent
"The organisation maintains a comprehensive recovery objectives report aligned with Cyber COOP, covering mission-critical processes, RTO/RPO values, service degradation thresholds, and stakeholder communication flows. Objectives are continuously validated through simulations.",excellent
"Recovery objectives include fully defined activation criteria for failover, automated continuity processes, and multi-region service restoration strategies. Business leaders review objectives quarterly to ensure alignment with evolving risk.",excellent
"Data recovery strategies are deeply integrated into objectives, including immutable backups, cross-zone replication, and automated restore verification. Recovery success metrics exceed industry benchmarks.",excellent
"Objectives clearly define recovery phases, stakeholder responsibilities, evidence capture requirements, and performance thresholds for restored systems. These objectives are embedded across team workflows.",excellent
"Recovery objectives dynamically adapt based on threat intelligence, system telemetry, and dependency mapping. Real-time dashboards display current recovery capability against defined objectives.",excellent
"The organisation sets measurable resilience outcomes, including guaranteed restoration timelines for all critical services. Rigorous exercises validate that objectives remain achievable under worst-case scenarios.",excellent
"Cyber COOP execution triggers predefined recovery objectives that integrate communication hierarchies, regional failover steps, and distributed team activation. All objectives are version-controlled and tested.",excellent
"Recovery objectives include structured fallback and rollback expectations, ensuring that restored systems meet both technical integrity and business continuity requirements.",excellent
"Stakeholder reporting objectives specify detailed escalation paths, notification intervals, and evidence-based restoration confirmation. Automation ensures objectives are consistently met.",excellent
Every recovery objective is tied to quantifiable KPIs and validated through continuous testing. Lessons learned automatically update objective documents to maintain ongoing relevance and readiness.,excellent
"Post-recovery debriefs are comprehensive and data-driven, analysing KPIs, SLAs, OLAs, RTO achievements, communication efficiency, control effectiveness, and recovery playbook accuracy in a single integrated report.",excellent
"Metrics dashboards automatically compare planned vs. actual recovery performance, generating insights on bottlenecks, human delays, and automation gaps. Findings directly update the playbook.",excellent
"All recovery runs undergo evidence-based evaluation using log analytics, telemetry, and real-time monitoring outputs. Every deviation from plan is tracked to closure.",excellent
"Stakeholder communication is evaluated with time-stamped metrics, measuring message delay, clarity, and participation. Results feed into communication workflow optimisation.",excellent
"Runbook relevance is assessed after each incident, ensuring every step remains accurate, validated, and aligned with evolving infrastructure and threat patterns.",excellent
"KPIs for service restoration performance, data consistency, system latency, and user accessibility are analysed using automated health checks and post-recovery benchmarks.",excellent
"Cross-team collaboration is evaluated through structured heat-maps highlighting handoff delays, response gaps, and coordination strengths. Improvements follow immediately.",excellent
"Recovery tool performance is measured using telemetry-driven efficiency scoring, identifying underperforming systems and prioritising upgrades.",excellent
"Post-recovery review cycles integrate threat intelligence, identifying whether adversary techniques impacted control effectiveness and adjusting defence strategies accordingly.",excellent
"An enterprise-wide resilience board reviews all post-recovery indicators monthly, ensuring continuous optimisation of recovery controls, playbooks, SLAs, and performance metrics across all business functions.",excellent
"Stakeholders demonstrate comprehensive understanding of all recovery stages. Interviews show consistent familiarity with documentation, escalation chains, and technical playbooks, all of which are updated quarterly.",excellent
"Recovery interviews indicate a highly coordinated environment with clear ownership of each step. Staff regularly participate in structured workshops, and training ensures consistent proficiency across all roles.",excellent
"Every recovery stakeholder has well-defined responsibilities. Redundant communication methods are in place, and all team members are trained to switch seamlessly during severe outages.",excellent
"Documentation is complete, version-controlled, and easily accessible. Interviews confirm that personnel not only know where the documents are stored but also actively participate in refining them after exercises.",excellent
"Recovery stakeholders follow mature processes reinforced by continuous education programs. All teams understand dependencies, restoration priorities, and how to escalate issues through formal channels.",excellent
"Quarterly recovery simulations include internal and external teams. Stakeholders show strong understanding of cross-team interactions, demonstrating predictable and reliable recovery coordination.",excellent
"All interviewees clearly articulate their responsibilities, recovery timelines, and expected outcomes. Knowledge gaps are minimal due to regular refresher sessions and peer review practices.",excellent
"Stakeholders reference detailed runbooks and dependency maps during discussions. They understand both technical and business impacts, and can respond effectively without supervision.",excellent
"Communication flows are well-established and familiar to all participants. Interviews confirm consistent use of out-of-band methods during high-severity incidents, demonstrating operational discipline.",excellent
"Stakeholders display expert-level knowledge of recovery processes, including advanced scenarios and fallback strategies. Continuous improvement culture ensures rapid integration of lessons learned.",excellent
"A comprehensive threat modelling program covers 100% of systems, including cloud, on-prem, IoT, and third-party integrations. Using methodologies like STRIDE and MITRE ATT&CK mapping, analysts evaluate every trust boundary, data flow, and potential attack path. Findings feed directly into automated risk dashboards.",excellent
Threat models are updated for every major architectural change. All designs undergo adversarial simulations and are benchmarked against modern TTPs. Recovery contingencies are built directly from modelling outputs and validated during exercises.,excellent
"The organisation produces detailed threat modelling reports covering attack trees, misuse cases, entry vectors, escalation paths, and resilience weaknesses. Recovery analysts use these models to map critical systems to fallback strategies and failover sequences.",excellent
"System security design reviews incorporate behavioural modelling, red-team intelligence, and historical incident insights. Threat results are prioritised with risk scoring and drive both mitigation planning and recovery runbook updates.",excellent
"Models cover advanced threats such as supply chain compromise, session hijacking, credential replay, ransomware propagation paths, and cloud misconfiguration exploitation. Recovery controls directly align with each threat scenario.",excellent
"Threat modelling is continuous, automated, and integrated with CI/CD pipelines. Real-time attack surface data helps teams understand where vulnerabilities exist and how recovery must be triggered under different attack conditions.",excellent
"Every system component has linked threat models, from user interfaces to backend services, including internal APIs and microservices. Analysts simulate attack chains to validate whether recovery controls would effectively reduce impact.",excellent
"The organisation uses architecture graphing tools to maintain live dependency and trust-boundary maps. Threat modelling incorporates business impacts, recovery timelines, and backup integrity considerations.",excellent
"Recovery analysts and cybersecurity architects collaborate to evaluate how threats influence recovery operations, ensuring fallback, isolation, and containment steps remain effective even against advanced threat actors.",excellent
"Threat modelling findings are fully integrated into organisational governance. Executive reports summarise high-risk scenarios, resilience gaps, and recommended recovery investments, enabling continuous resilience improvement.",excellent
"A mature CTI program ingests real-time TI feeds from OSINT, commercial services, sector-specific ISACs, sandbox analysis, and dark web monitoring. All data is automatically correlated with internal telemetry.",excellent
"The organisation uses automated TI enrichment within its SIEM. Correlated alerts directly inform recovery workflows, isolating affected systems and guiding failover decisions.",excellent
Dedicated CTI analysts produce weekly intelligence briefs mapping threats to MITRE ATT&CK. Recovery teams directly incorporate these insights into resilience tests and playbook updates.,excellent
"TI ingestion covers IP reputation, malware signatures, vulnerability intelligence, adversary infrastructure tracking, credential dumps, and active exploitation campaigns. Recovery processes adapt dynamically.",excellent
"Threat intelligence drives predictive analysis, forecasting likely threat scenarios. These forecasts help recovery planners simulate impact and refine contingency strategies.",excellent
"IOC ingestion is fully automated and linked to endpoint, identity, and network controls. High-risk intel triggers pre-approved recovery actions such as isolation, backup validation, and integrity checks.",excellent
"Threat intelligence reports highlight industry-specific threat actors, their techniques, and likely impacts. Recovery strategies are continuously improved to stay aligned with evolving adversary behaviour.",excellent
"TI systems integrate with cloud and on-prem infrastructure, scanning for exposures in real time. Recovery teams receive tailored alerts with recommended fallback measures.",excellent
"CTI outputs are incorporated into resilience dashboards, allowing leadership to understand threat-driven recovery posture changes. This enables strategic investment in critical recovery capabilities.",excellent
"The organisation runs proactive CTI-driven recovery exercises. Simulated attacks use real-world campaign data, ensuring recovery controls remain effective under current threat conditions.",excellent
"Comprehensive TTX programs are conducted quarterly with full executive participation. Scenarios cover ransomware, data loss, insider threats, and cloud outages with structured decision-making evaluation.",excellent
"Exercises follow formal methodologies, including inject-based scenario progression, decision capture matrices, and post-exercise scoring. Findings drive improvements across recovery plans.",excellent
"TTX scenarios are aligned with real threat intelligence, ensuring discussions focus on current and relevant risks. Recovery controls and communication flows are validated thoroughly.",excellent
"Outputs include detailed after-action reports, capability heat maps, and prioritised remediation plans. Every identified gap is tracked to completion.",excellent
"Exercises involve IT, legal, HR, communications, and executive teams. Cross-departmental coordination is evaluated using realistic business impact simulations.",excellent
External observers—such as auditors and industry consultants—participate to provide objective evaluations and benchmark organisational maturity.,excellent
"Scenario design includes timed decisions, stress-testing leadership judgement under pressure, and validating fallback authority pathways.",excellent
"Cloud, hybrid, and operational technology environments are all included in the TTX coverage. Each scenario maps to specific recovery runbooks.",excellent
"Technical systems (main servers, data storage, internal applications) partially documented. Non-technical assets (roles, internal workflows, decision chains) available but not always updated. Dependency mapping present but moderate in detail. Improvement possible through structured audits.",good
"Core technical elements such as application servers, data tools, and integration services are listed. Non-technical components (business processes, responsibility definitions) documented with some inconsistencies. Asset reviews performed occasionally.",good
"Technical inventory includes key apps, database tools, and system utilities. Non-technical assets (operational routines, IP notes, staff duties) recorded but lacking deeper prioritization. Updating cycles irregular.",good
"Some technical assets (design software, scheduling tools, storage systems) documented. Non-technical (workflows, staff responsibilities, key operational notes) captured at high level. Missing detailed structure and impact mapping.",good
"Technical register contains pharmacy tools, billing applications, and point-of-service systems. Non-technical assets (fulfillment steps, procedural notes) exist with inconsistencies. Partial accuracy in updates.",good
"IT assets (servers, developer tools, project systems) catalogued with reasonable completeness. Non-technical assets (process checklists, workflow references, documentation) exist but need better maintenance. Some gaps remain.",good
"Technical documentation includes investment tools, reporting systems, and application servers. Non-technical materials (workflow duties, audit notes, approval processes) defined but not always reviewed. Moderate reliability.",good
"Technical elements (tracking tools, warehouse applications, vehicle systems) listed in partial form. Non-technical assets (logistics steps, operational responsibilities) present but shallow in detail. Improvement needed in mapping.",good
"Educational technical systems (LMS portals, exam systems, database apps) recorded with moderate completeness. Non-technical items (curriculum processes, validation workflows) exist at broad level without structured details.",good
"Technical assets (ERP modules, supply workflows, manufacturing data tools) listed with limited granularity. Non-technical assets (quality processes, staff duties) documented with low prioritization insight. Some updates pending.",good
"Administrative stakeholders are defined for each major asset, with two assigned per asset. Senior recovery authority is documented with named individuals and their delegates. External service providers are identified but not always included in exercises.",good
A stakeholder register exists with administrative roles mapped to key systems. Senior authorities are named. External vendors’ contacts are recorded. Register is reviewed occasionally but not after every organisational change.,good
Administrative staff have documented responsibilities. Senior board members are identified but delegate information is missing. External partners are listed but response expectations are not clearly detailed.,good
The organisation maintains a basic stakeholder register. Administrative and senior stakeholders are recorded with defined tasks. External suppliers are listed but agreements are not updated regularly.,good
Recovery stakeholders are identified with acceptable clarity. Administrative responsibilities are assigned. Senior oversight roles are documented. External suppliers are known but contract details need update.,good
"Administrative teams are mapped to some critical assets. Senior recovery authority is documented but lacks second-level reviewers. External support contacts exist, though not all have defined responsibilities.",good
"The stakeholder list includes administrative and senior roles with clear responsibilities. External partners are known, though escalation paths need improvement.",good
"Stakeholders are mostly up-to-date. Administrative and senior staff are documented. External service providers are included, but the register requires more frequent review.",good
"Administrative, senior, and external stakeholders are listed with basic responsibilities. Some contact details are outdated but general structure is good.",good
"The organisation has a functional stakeholder register covering administrative, senior, and external roles. Some responsibilities are not linked directly to critical assets.",good
"A basic prioritised asset list exists with major services ranked by importance. Dependencies such as authentication and network access are considered in most cases. Restoration order is generally known, though not always documented at a granular level.",good
The organisation maintains a partially prioritised asset register. Critical systems like identity services and core databases are listed first. Some secondary services are not clearly ordered but overall structure exists.,good
"Asset priority is documented for primary systems. Recovery sequence is generally followed. Some low-impact systems are not included, and dependency mapping is still incomplete.",good
"The prioritised asset list identifies key services and their recovery order. However, not all dependencies are captured. The list is reviewed occasionally but not after every infrastructure change.",good
Critical assets are prioritised with reasonable accuracy. Recovery teams understand the order. More detailed sequencing is needed for complex services to avoid potential access issues.,good
"The asset prioritisation approach is mostly sound. Authentication, network, and core service layers are restored early. Some application-level priorities need refinement.",good
A structured asset list exists with priority levels. Recovery order is known and followed. Dependency chains are documented but lack periodic validation.,good
The organisation uses a prioritised register that covers most essential systems. Risk vs cost considerations are partially included. Some sequence details require improvement.,good
"Asset prioritisation is aligned with recovery planning. Critical services have defined restoration order, although the documentation needs more depth for multi-layer systems.",good
"An asset list with tiered priority exists. Recovery teams rely on it successfully, though some non-critical services have unclear positions within the sequence.",good
"The organisation has a basic list of technical recovery controls such as backup servers, some redundancy, and limited failover systems. Non-technical controls such as procedures and communication steps exist but are not consistently maintained.",good
"Technical controls like SAN, NAS, and authentication systems are documented. Non-technical controls such as recovery steps and escalation paths are recorded but require updating. Offsite backups exist but are not tested regularly.",good
"A partial recovery control register exists, identifying storage options, authentication systems, and backup methods. Non-technical controls such as SOPs and governance guidelines are documented but not fully aligned with operations.",good
"The organisation maintains a reasonable list of recovery controls, covering backups, availability zones, and redundancy for key systems. Non-technical controls exist but need improvement in clarity and ownership.",good
"Technical recovery controls are identified, including high availability, offsite backups, and authentication services. Non-technical processes and escalation procedures are defined but not frequently tested.",good
"A structured list of recovery controls exists with acceptable detail. Backups, redundant systems, and authentication controls are documented. Non-technical controls such as communication steps and response procedures are present but require more validation.",good
"Most technical controls, including storage methods and redundancy, are identified. Non-technical recovery controls such as governance and recovery workflows exist but lack periodic review.",good
"The organisation has a recovery control inventory covering backups, resilience features, and authentication layers. Non-technical controls are documented, though some roles and responsibilities need clarification.",good
"Technical controls include S3 buckets, offsite storage, and management LANs. Non-technical controls such as decision paths and processes are in place. Some controls need clearer documentation.",good
"A functional list of technical and non-technical controls exists, though some dependencies and control interactions need better mapping.",good
"A basic list of recovery control stakeholders has been created. It includes key administrators responsible for managing backups, failovers, and authentication systems. The list is derived from the broader RC.IP-2 stakeholder group but needs refinement.",good
"Recovery control stakeholders are documented, including employees responsible for restoration activities. However, some roles are not clearly matched to specific controls. The list requires periodic updates.",good
The organisation has identified primary recovery stakeholders who manage recovery processes. This list references individuals from RC.IP-2 but lacks alternate contacts and secondary stakeholders.,good
"Recovery stakeholders include system administrators, network engineers, and backup operators. Their responsibilities are generally known, but formal documentation is limited.",good
"A functional list of recovery control stakeholders exists. Stakeholders have defined tasks such as failover activation, backup verification, and authentication recovery. Some mapping to controls is incomplete.",good
Recovery control stakeholder identification is mostly complete. Key technical staff are identified and understand their responsibilities. The list requires more clarity on delegation during unavailability.,good
"There is a structured list of stakeholders responsible for recovery controls such as backup management, network restoration, and identity recovery. Non-technical oversight roles need more detail.",good
Recovery control stakeholders are aligned with RC.IP-2 and include personnel assigned to specific controls. Documentation is mostly accurate but needs a more frequent review cycle.,good
"The organisation maintains an adequate list of stakeholders for recovery controls. Responsibilities are assigned and linked to technical controls. However, escalation paths are not fully developed.",good
The recovery control stakeholder list is functional and used during exercises. It includes primary and secondary individuals but lacks deeper detail for complex recovery steps.,good
"Business continuity controls are listed and some of them are mapped to recovery tasks, but the relationship is only documented at a high level.",good
"Backup sites and DR locations are referenced in cyber recovery plans, though responsibilities are not fully defined.",good
"Some cyber recovery activities use continuity processes such as alternate workspace locations, but documentation is not comprehensive.",good
"Continuity and recovery teams meet quarterly to sync, but several controls remain unmapped or unclear.",good
"A partial list exists showing how continuity controls support cyber restoration, but testing is not integrated yet.",good
"Business continuity stakeholders participate in cyber incident response calls, but joint exercises are occasional.",good
"Shared controls like data backups and alternate communication channels are documented, but dependencies are incomplete.",good
"Cyber recovery tasks reference the BCP plan, but only for physical infrastructure. Applications and services are not linked.",good
"Some recovery controls are aligned with business continuity, such as redundant servers, but lack detailed procedures.",good
Continuity and cyber recovery documentation aligns in some areas but still requires clearer mapping and ownership.,good
"A partial list of recovery technologies exists, but assessment of people and process capabilities is incomplete.",good
We have some procedural recovery steps documented but the team needs more training. A few capability gaps are identified.,good
"The organization has recovery technologies and policies in place, but training gaps and process gaps still exist.",good
"We have basic recovery capabilities such as backups and failover systems, but knowledge gaps remain among the staff.",good
"Some recovery tools and processes are defined, and we have identified several gaps in technology and training.",good
"Recovery capability assessment is performed annually, but not all gaps are addressed immediately.",good
"There is a documented list of recovery capabilities, although the organization still has process and education gaps.",good
"Our recovery policies and processes are documented, but we are lacking in people skills and some technical tools.",good
We maintain an understanding of recovery capabilities but improvements are still needed for people and process areas.,good
"Some recovery capabilities exist and gaps are tracked, but mitigation planning is still evolving.",good
"We maintain a partial list of regulatory and operational requirements, but several legal and environmental obligations are missing. Documentation is incomplete and updated only occasionally. Some disclosure timelines are known, but not all.",good
"A basic regulatory register exists covering key compliance requirements. However, provincial directives and some operational mandates are missing. Documentation is adequate but lacks depth and regular review.",good
